brand,model,fuel_type,price,size,Depreciation Rate,Carbon Tax,Buying Price,Profit,imported
Volkswagen,Touareg TDI Lux,Diesel,35000.0,9,0.95,500,33750.0,1250.0,1.0
Porsche,Cayenne GTS,Gasoline,41000.0,9,0.8,200,33000.0,8000.0,0.0
Jeep,Grand Wagoneer Series III,Gasoline,83000.0,9,0.8,200,66600.0,16400.0,1.0
MINI,Cooper S Base,Gasoline,10500.0,10,0.8,200,8600.0,1900.0,0.0
Chevrolet,Camaro Base,Gasoline,7500.0,8,0.8,200,6200.0,1300.0,1.0
BMW,ALPINA B7 xDrive,Gasoline,14000.0,10,0.8,200,11400.0,2600.0,0.0
Volvo,XC90 3.2 Premier Plus,Gasoline,7500.0,8,0.8,200,6200.0,1300.0,1.0
INFINITI,Q50 3.0T Premium,Gasoline,21500.0,10,0.8,200,17400.0,4100.0,0.0
MINI,Cooper Base,Gasoline,9250.0,9,0.8,200,7600.0,1650.0,0.0
Porsche,911 Carrera 4S,Gasoline,82499.0,8,0.8,200,66199.2,16299.800000000003,0.0
Jeep,Grand Wagoneer Base,Gasoline,84620.0,8,0.8,200,67896.0,16724.0,1.0
Jeep,Gladiator Overland,Gasoline,49895.0,10,0.8,200,40116.0,9779.0,0.0
Ford,Fusion Hybrid Base,Hybrid,4500.0,9,0.65,120,3045.0,1455.0,0.0
Audi,A6 2.0T Premium Plus,Gasoline,21990.0,9,0.8,200,17792.0,4198.0,1.0
Chevrolet,Silverado 1500 Z71 Extended Cab,Gasoline,10500.0,8,0.8,200,8600.0,1900.0,1.0
Honda,Accord Hybrid Touring,Hybrid,18500.0,10,0.65,120,12145.0,6355.0,0.0
RAM,2500 SLT,Gasoline,36500.0,10,0.8,200,29400.0,7100.0,0.0
Land,Rover Range Rover Sport Supercharged,E85 Flex Fuel,44850.0,10,0.7,150,31544.999999999996,13305.000000000004,1.0
Chevrolet,Colorado ZR2,Gasoline,33500.0,9,0.8,200,27000.0,6500.0,1.0
GMC,Sierra 2500 Denali,Diesel,53000.0,8,0.95,500,50850.0,2150.0,0.0
Subaru,Crosstrek 2.0i Limited,Gasoline,24000.0,8,0.8,200,19400.0,4600.0,0.0
Subaru,Outback 2.5i Limited,Gasoline,9995.0,10,0.8,200,8196.0,1799.0,0.0
Jeep,Wrangler Unlimited Rubicon,Gasoline,30000.0,9,0.8,200,24200.0,5800.0,0.0
Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,37999.0,9,0.8,200,30599.2,7399.799999999999,1.0
Porsche,911 Carrera S,Gasoline,67000.0,10,0.8,200,53800.0,13200.0,0.0
Mercedes-Benz,GLS 450 Base 4MATIC,Gasoline,46900.0,8,0.8,200,37720.0,9180.0,0.0
Buick,Envision Preferred,Gasoline,33295.0,8,0.8,200,26836.0,6459.0,1.0
Nissan,Armada Platinum,Gasoline,59950.0,8,0.8,200,48160.0,11790.0,0.0
Chevrolet,Corvette Stingray w/2LT,Gasoline,72500.0,9,0.8,200,58200.0,14300.0,1.0
Ford,Mustang Shelby GT500,Gasoline,66400.0,9,0.8,200,53320.0,13080.0,0.0
Ford,F-150 XL,E85 Flex Fuel,35000.0,9,0.7,150,24650.0,10350.0,1.0
Porsche,Cayenne Turbo,Gasoline,12000.0,8,0.8,200,9800.0,2200.0,0.0
Mitsubishi,Eclipse Spyder GT,Gasoline,10000.0,10,0.8,200,8200.0,1800.0,1.0
Lexus,GX 470 Base,Gasoline,19975.0,8,0.8,200,16180.0,3795.0,1.0
Dodge,Dakota Big Horn/Lone Star,Gasoline,7500.0,10,0.8,200,6200.0,1300.0,0.0
Jeep,Wrangler Sport,Gasoline,22500.0,10,0.8,200,18200.0,4300.0,0.0
Subaru,Outback Limited,Gasoline,28300.0,10,0.8,200,22840.0,5460.0,0.0
Jeep,Wrangler Unlimited Rubicon,Gasoline,21000.0,8,0.8,200,17000.0,4000.0,0.0
Subaru,Ascent Touring 7-Passenger,Gasoline,36791.0,8,0.8,200,29632.800000000003,7158.199999999997,0.0
Ford,F-350 XL,Diesel,40000.0,8,0.95,500,38500.0,1500.0,1.0
Porsche,Cayenne Turbo S,Gasoline,36000.0,9,0.8,200,29000.0,7000.0,0.0
BMW,X1 xDrive28i,Gasoline,29000.0,10,0.8,200,23400.0,5600.0,0.0
Toyota,4Runner Limited,Gasoline,24999.0,10,0.8,200,20199.2,4799.799999999999,1.0
GMC,Yukon Denali,Gasoline,42900.0,8,0.8,200,34520.0,8380.0,1.0
Toyota,C-HR LE,Gasoline,27671.0,10,0.8,200,22336.800000000003,5334.199999999997,1.0
Chevrolet,Silverado 1500 LT Trail Boss,Gasoline,44900.0,8,0.8,200,36120.0,8780.0,1.0
BMW,X5 xDrive50i,Gasoline,17900.0,8,0.8,200,14520.0,3380.0,0.0
Audi,A6 55 Prestige,Hybrid,52000.0,10,0.65,120,33920.0,18080.0,0.0
Subaru,Outback 2.5i Limited,Gasoline,14750.0,8,0.8,200,12000.0,2750.0,1.0
Ford,F-250 King Ranch,Diesel,69900.0,10,0.95,500,66905.0,2995.0,1.0
Honda,CR-V EX,Gasoline,3990.0,10,0.8,200,3392.0,598.0,0.0
Lexus,GX 460 Luxury,Gasoline,59000.0,9,0.8,200,47400.0,11600.0,0.0
Ford,Explorer XLT,Gasoline,7850.0,10,0.8,200,6480.0,1370.0,0.0
Subaru,Forester 2.5i Limited,Gasoline,16000.0,9,0.8,200,13000.0,3000.0,1.0
Ford,Bronco Wildtrak Advanced,Gasoline,64500.0,10,0.8,200,51800.0,12700.0,0.0
Lexus,NX 200t Base,Gasoline,17900.0,9,0.8,200,14520.0,3380.0,1.0
Ford,F-250 Lariat,Diesel,61000.0,9,0.95,500,58450.0,2550.0,1.0
Mercedes-Benz,E-Class E55 AMG,Gasoline,16500.0,9,0.8,200,13400.0,3100.0,0.0
Toyota,Highlander XLE,Gasoline,43000.0,10,0.8,200,34600.0,8400.0,1.0
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,Plug-In Hybrid,44900.0,10,0.95,50,42705.0,2195.0,0.0
Audi,A6 3.0T Premium Plus,Gasoline,22000.0,9,0.8,200,17800.0,4200.0,0.0
Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,18995.0,8,0.8,200,15396.0,3599.0,1.0
Nissan,Juke SL,Gasoline,15000.0,9,0.8,200,12200.0,2800.0,0.0
Mercedes-Benz,CLS-Class CLS 550,Gasoline,19999.0,9,0.8,200,16199.2,3799.7999999999993,0.0
Audi,A3 2.0T Premium,Gasoline,11200.0,8,0.8,200,9160.0,2040.0,0.0
Lexus,GX 460 Base,Gasoline,38095.0,8,0.8,200,30676.0,7419.0,1.0
Ford,Mustang Premium,Gasoline,5900.0,8,0.8,200,4920.0,980.0,1.0
Honda,Pilot EX-L,Gasoline,9000.0,8,0.8,200,7400.0,1600.0,0.0
BMW,540 i,Gasoline,24500.0,8,0.8,200,19800.0,4700.0,1.0
Chrysler,300 S,Gasoline,13750.0,9,0.8,200,11200.0,2550.0,0.0
RAM,2500 Longhorn,Diesel,52500.0,8,0.95,500,50375.0,2125.0,1.0
Acura,TSX Base,Gasoline,7899.0,9,0.8,200,6519.200000000001,1379.7999999999993,1.0
Lotus,Evora 2+2,Gasoline,51000.0,8,0.8,200,41000.0,10000.0,0.0
Chevrolet,Avalanche 1500 LT,E85 Flex Fuel,9000.0,9,0.7,150,6450.0,2550.0,1.0
Ford,F-150 XLT,E85 Flex Fuel,34600.0,8,0.7,150,24370.0,10230.0,1.0
Toyota,Tundra SR5,Gasoline,46199.0,8,0.8,200,37159.200000000004,9039.799999999996,1.0
Honda,Fit Sport,Gasoline,5200.0,8,0.8,200,4360.0,840.0,1.0
Chevrolet,Silverado 2500 LTZ,Diesel,32500.0,9,0.95,500,31375.0,1125.0,1.0
Honda,Accord Crosstour EX-L,Gasoline,9000.0,8,0.8,200,7400.0,1600.0,0.0
Ford,F-250 XLT Super Duty,Gasoline,7500.0,9,0.8,200,6200.0,1300.0,0.0
RAM,1500 TRX,Gasoline,90000.0,9,0.8,200,72200.0,17800.0,1.0
Volkswagen,Atlas 3.6L SEL Premium R-Line,Gasoline,46900.0,10,0.8,200,37720.0,9180.0,0.0
Mercedes-Benz,CLS 450 Base,Hybrid,44500.0,8,0.65,120,29045.0,15455.0,0.0
Jeep,Wrangler Unlimited Sport,Gasoline,23500.0,10,0.8,200,19000.0,4500.0,1.0
Mercedes-Benz,S-Class S 63 AMG,Gasoline,17800.0,8,0.8,200,14440.0,3360.0,1.0
Hyundai,Genesis Coupe 3.8 Track,Gasoline,6000.0,8,0.8,200,5000.0,1000.0,0.0
GMC,Canyon Elevation Standard,Gasoline,32900.0,9,0.8,200,26520.0,6380.0,1.0
Jaguar,XK Base,Gasoline,27200.0,9,0.8,200,21960.0,5240.0,1.0
Toyota,RAV4 Base,Gasoline,12000.0,10,0.8,200,9800.0,2200.0,0.0
Ford,Expedition Platinum,Gasoline,51499.0,10,0.8,200,41399.200000000004,10099.799999999996,1.0
Jeep,Wrangler Unlimited 4xe Sahara,Hybrid,42700.0,9,0.65,120,27875.0,14825.0,0.0
Ford,F-150 XLT,E85 Flex Fuel,25500.0,10,0.7,150,18000.0,7500.0,0.0
Toyota,Tacoma SR5,Gasoline,34955.0,9,0.8,200,28164.0,6791.0,1.0
Audi,TT Roadster quattro,Gasoline,9995.0,10,0.8,200,8196.0,1799.0,0.0
Toyota,Highlander Hybrid Limited Platinum,Hybrid,40000.0,8,0.65,120,26120.0,13880.0,0.0
Jeep,Liberty Sport,Gasoline,6500.0,9,0.8,200,5400.0,1100.0,1.0
Toyota,Sequoia Limited,Gasoline,48000.0,9,0.8,200,38600.0,9400.0,1.0
Ford,Transit-350 Base,Gasoline,58000.0,8,0.8,200,46600.0,11400.0,0.0
Subaru,BRZ Limited,Gasoline,13490.0,9,0.8,200,10992.0,2498.0,0.0
Volvo,XC60 3.2,Gasoline,10800.0,8,0.8,200,8840.0,1960.0,0.0
Subaru,Impreza WRX Sti Special Edition,Gasoline,39900.0,10,0.8,200,32120.0,7780.0,0.0
Chevrolet,Monte Carlo Supercharged SS,Gasoline,6500.0,9,0.8,200,5400.0,1100.0,0.0
Cadillac,Escalade Platinum Edition,E85 Flex Fuel,12900.0,9,0.7,150,9180.0,3720.0,1.0
Chrysler,300M Base,Gasoline,6000.0,8,0.8,200,5000.0,1000.0,0.0
Chevrolet,Silverado 2500 LT H/D Extended Cab,Diesel,19500.0,10,0.95,500,19025.0,475.0,0.0
Mercedes-Benz,AMG C 63 S,Gasoline,56000.0,10,0.8,200,45000.0,11000.0,0.0
Ferrari,488 Spider Base,Gasoline,315000.0,9,0.8,200,252200.0,62800.0,0.0
Acura,TLX V6 Tech,Gasoline,21900.0,8,0.8,200,17720.0,4180.0,1.0
Chevrolet,Corvette Z06,Gasoline,42000.0,8,0.8,200,33800.0,8200.0,0.0
Lexus,NX 350h Premium,Hybrid,50999.0,8,0.65,120,33269.35,17729.65,0.0
Mercedes-Benz,SLK-Class SLK 350,Gasoline,13900.0,10,0.8,200,11320.0,2580.0,1.0
Jeep,Wrangler Unlimited Sahara,Gasoline,35234.0,9,0.8,200,28387.2,6846.799999999999,0.0
Chevrolet,Silverado 1500 LT,E85 Flex Fuel,16500.0,8,0.7,150,11700.0,4800.0,1.0
Lexus,GX 460 Base,Gasoline,22000.0,10,0.8,200,17800.0,4200.0,1.0
Jeep,Wrangler Unlimited X,Gasoline,15900.0,10,0.8,200,12920.0,2980.0,0.0
RAM,1500 Tradesman/Express,Gasoline,24000.0,10,0.8,200,19400.0,4600.0,0.0
Ford,Explorer ST,Gasoline,44605.0,9,0.8,200,35884.0,8721.0,0.0
Mercedes-Benz,G 550 4x4 Squared Base,Gasoline,215000.0,8,0.8,200,172200.0,42800.0,1.0
BMW,M4 Competition,Gasoline,90000.0,9,0.8,200,72200.0,17800.0,0.0
Chevrolet,Colorado ZR2,Gasoline,34700.0,10,0.8,200,27960.0,6740.0,0.0
Lincoln,Navigator L Select,Gasoline,25221.0,10,0.8,200,20376.800000000003,4844.199999999997,0.0
Mercedes-Benz,E-Class E 350,Gasoline,24999.0,8,0.8,200,20199.2,4799.799999999999,1.0
Ford,Mustang Shelby GT500,Gasoline,40999.0,8,0.8,200,32999.200000000004,7999.799999999996,0.0
Dodge,Charger SRT8,Gasoline,15500.0,9,0.8,200,12600.0,2900.0,1.0
Jaguar,XK Base,Gasoline,18000.0,9,0.8,200,14600.0,3400.0,1.0
Honda,Civic EX,Gasoline,26000.0,10,0.8,200,21000.0,5000.0,1.0
Subaru,Impreza 2.0i,Gasoline,21250.0,8,0.8,200,17200.0,4050.0,0.0
Saab,9-3 Aero,Gasoline,12950.0,9,0.8,200,10560.0,2390.0,1.0
BMW,650 Gran Coupe i xDrive,Gasoline,18700.0,10,0.8,200,15160.0,3540.0,1.0
Jeep,Wrangler Unlimited Sport,Gasoline,35000.0,10,0.8,200,28200.0,6800.0,1.0
Ford,F-350 King Ranch,Diesel,51900.0,8,0.95,500,49805.0,2095.0,0.0
Mazda,CX-30 Preferred,Gasoline,27518.0,10,0.8,200,22214.4,5303.5999999999985,0.0
Jeep,Wrangler Sport,Gasoline,13900.0,9,0.8,200,11320.0,2580.0,0.0
Lexus,RX 330 Base,Gasoline,11000.0,10,0.8,200,9000.0,2000.0,0.0
INFINITI,QX56 Base,Gasoline,13500.0,8,0.8,200,11000.0,2500.0,0.0
Chevrolet,Silverado 1500 LT Extended Cab,Gasoline,5900.0,10,0.8,200,4920.0,980.0,0.0
Land,Rover Range Rover HSE SWB,Hybrid,68000.0,9,0.65,120,44320.0,23680.0,0.0
BMW,M4 Base,Gasoline,59900.0,9,0.8,200,48120.0,11780.0,0.0
Mercedes-Benz,E-Class E 350,Gasoline,24500.0,9,0.8,200,19800.0,4700.0,0.0
Toyota,Prius v Three,Hybrid,18000.0,8,0.65,120,11820.0,6180.0,0.0
Subaru,WRX Premium,Gasoline,33000.0,8,0.8,200,26600.0,6400.0,1.0
Bentley,Bentayga Speed,Gasoline,173995.0,9,0.8,200,139396.0,34599.0,1.0
Ford,Explorer ST,Gasoline,51500.0,8,0.8,200,41400.0,10100.0,0.0
Chevrolet,Suburban LT,E85 Flex Fuel,30000.0,9,0.7,150,21150.0,8850.0,0.0
Ford,Explorer Platinum,Gasoline,36750.0,8,0.8,200,29600.0,7150.0,0.0
Lexus,RX 350 Base,Gasoline,24700.0,10,0.8,200,19960.0,4740.0,1.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,Gasoline,57999.0,10,0.8,200,46599.200000000004,11399.799999999996,1.0
Ford,Explorer Platinum,Gasoline,39979.0,10,0.8,200,32183.2,7795.799999999999,0.0
Chevrolet,Equinox 2LT,Gasoline,7500.0,9,0.8,200,6200.0,1300.0,0.0
Dodge,Challenger SXT,Gasoline,31000.0,10,0.8,200,25000.0,6000.0,0.0
Volvo,XC70 T6 Platinum,Gasoline,15900.0,10,0.8,200,12920.0,2980.0,0.0
Lexus,GX 470 Base,Gasoline,15500.0,10,0.8,200,12600.0,2900.0,0.0
Porsche,911 Carrera GTS,Gasoline,132900.0,9,0.8,200,106520.0,26380.0,0.0
Volvo,XC70 3.2,Gasoline,7000.0,10,0.8,200,5800.0,1200.0,0.0
Nissan,350Z NISMO,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,1.0
Porsche,911 Turbo,Gasoline,75499.0,8,0.8,200,60599.200000000004,14899.799999999996,0.0
Land,Rover Range Rover SWB,Hybrid,70000.0,10,0.65,120,45620.0,24380.0,0.0
Porsche,Cayenne E-Hybrid S Platinum Edition,Plug-In Hybrid,29500.0,8,0.95,50,28075.0,1425.0,0.0
Lexus,IS 350 Base,Gasoline,12900.0,9,0.8,200,10520.0,2380.0,1.0
Porsche,Macan S,Gasoline,26500.0,8,0.8,200,21400.0,5100.0,0.0
Land,Rover Range Rover 5.0L Supercharged,Gasoline,36995.0,10,0.8,200,29796.0,7199.0,1.0
GMC,Savana 2500 Work Van,E85 Flex Fuel,33000.0,8,0.7,150,23250.0,9750.0,1.0
Toyota,4Runner SR5,Gasoline,35500.0,10,0.8,200,28600.0,6900.0,1.0
Hyundai,Palisade SEL,Gasoline,32000.0,10,0.8,200,25800.0,6200.0,0.0
GMC,Sierra 2500 Denali,Diesel,49000.0,8,0.95,500,47050.0,1950.0,1.0
Dodge,Ram Van 1500,Gasoline,8000.0,10,0.8,200,6600.0,1400.0,1.0
Chevrolet,Impala 1LT,Gasoline,17900.0,8,0.8,200,14520.0,3380.0,0.0
Audi,A4 2.0T Premium Plus,E85 Flex Fuel,16000.0,10,0.7,150,11350.0,4650.0,0.0
Nissan,Altima 2.5 S,Gasoline,2899.0,8,0.8,200,2519.2000000000003,379.7999999999997,0.0
Porsche,911 Carrera 4S,Gasoline,97555.0,8,0.8,200,78244.0,19311.0,1.0
BMW,X1 xDrive 28i,Gasoline,13000.0,8,0.8,200,10600.0,2400.0,0.0
GMC,Yukon Denali,Gasoline,34000.0,10,0.8,200,27400.0,6600.0,1.0
Land,Rover Defender SE,Hybrid,75500.0,10,0.65,120,49195.0,26305.0,0.0
Toyota,Land Cruiser Base,Gasoline,15500.0,10,0.8,200,12600.0,2900.0,0.0
Scion,xB Base,Gasoline,8000.0,9,0.8,200,6600.0,1400.0,1.0
Honda,S2000 Base,Gasoline,18000.0,9,0.8,200,14600.0,3400.0,1.0
Mazda,CX-30 Select,Gasoline,25495.0,8,0.8,200,20596.0,4899.0,1.0
BMW,M4 Competition,Gasoline,83500.0,10,0.8,200,67000.0,16500.0,1.0
Porsche,911 Carrera 4S,Gasoline,43000.0,8,0.8,200,34600.0,8400.0,0.0
Ford,F-250 Lariat,E85 Flex Fuel,32500.0,9,0.7,150,22900.0,9600.0,0.0
Chevrolet,Corvette Base,Gasoline,33885.0,10,0.8,200,27308.0,6577.0,1.0
Lexus,LS 460 L,Gasoline,11500.0,8,0.8,200,9400.0,2100.0,0.0
Toyota,Sienna XSE 25th Anniversary,Hybrid,59500.0,8,0.65,120,38795.0,20705.0,0.0
Mercedes-Benz,AMG G 63 Base,Gasoline,425000.0,9,0.8,200,340200.0,84800.0,1.0
Audi,A4 2.0T Premium quattro,Gasoline,5500.0,10,0.8,200,4600.0,900.0,1.0
Mercedes-Benz,GLC 300 Base 4MATIC,Gasoline,27900.0,10,0.8,200,22520.0,5380.0,1.0
Porsche,911 Turbo Cabriolet,Gasoline,130000.0,10,0.8,200,104200.0,25800.0,0.0
Toyota,86 860 Special Edition,Gasoline,20000.0,10,0.8,200,16200.0,3800.0,0.0
Jaguar,XJ8 L,Gasoline,12500.0,9,0.8,200,10200.0,2300.0,0.0
Chevrolet,Corvette Base,Gasoline,14500.0,8,0.8,200,11800.0,2700.0,0.0
Porsche,911 Carrera S,Gasoline,56000.0,9,0.8,200,45000.0,11000.0,0.0
Ford,Mustang Boss 302,Gasoline,49990.0,10,0.8,200,40192.0,9798.0,1.0
Cadillac,Escalade Premium Luxury,Gasoline,49900.0,9,0.8,200,40120.0,9780.0,0.0
MINI,Cooper Base,Gasoline,9650.0,8,0.8,200,7920.0,1730.0,0.0
Dodge,Durango R/T,Gasoline,49999.0,8,0.8,200,40199.200000000004,9799.799999999996,0.0
Chevrolet,Corvette Base,Gasoline,35000.0,8,0.8,200,28200.0,6800.0,0.0
Dodge,Challenger R/T,Gasoline,28500.0,10,0.8,200,23000.0,5500.0,1.0
BMW,550 i xDrive,Gasoline,31300.0,8,0.8,200,25240.0,6060.0,0.0
Ford,Explorer XLT,Gasoline,38978.0,10,0.8,200,31382.4,7595.5999999999985,1.0
GMC,Yukon XL Denali,Gasoline,92888.0,9,0.8,200,74510.40000000001,18377.59999999999,1.0
INFINITI,QX80 SENSORY,Gasoline,64000.0,9,0.8,200,51400.0,12600.0,1.0
Land,Rover Range Rover 3.0L Supercharged,E85 Flex Fuel,33800.0,8,0.7,150,23810.0,9990.0,0.0
Honda,Pilot EX-L,Gasoline,34999.0,8,0.8,200,28199.2,6799.799999999999,0.0
Pontiac,Firebird Base,Gasoline,11000.0,8,0.8,200,9000.0,2000.0,1.0
Toyota,4Runner Limited,Gasoline,31906.0,10,0.8,200,25724.800000000003,6181.199999999997,1.0
Porsche,911 Carrera Cabriolet,Gasoline,37500.0,8,0.8,200,30200.0,7300.0,1.0
BMW,i8 Base,Plug-In Hybrid,79950.0,8,0.95,50,76002.5,3947.5,0.0
Nissan,Maxima GLE,Gasoline,2300.0,8,0.8,200,2040.0,260.0,0.0
Pontiac,Firebird Trans Am,Gasoline,12850.0,10,0.8,200,10480.0,2370.0,1.0
Chevrolet,Suburban Premier,Gasoline,43775.0,8,0.8,200,35220.0,8555.0,1.0
BMW,X2 xDrive28i,Gasoline,24900.0,10,0.8,200,20120.0,4780.0,0.0
Mercedes-Benz,AMG C 43 Base 4MATIC,Gasoline,39848.0,9,0.8,200,32078.4,7769.5999999999985,0.0
BMW,750 i xDrive,Gasoline,24900.0,8,0.8,200,20120.0,4780.0,0.0
Volvo,S60 T5 Premier Plus,Gasoline,17900.0,8,0.8,200,14520.0,3380.0,1.0
Ford,F-350 Platinum,Diesel,61995.0,8,0.95,500,59395.25,2599.75,0.0
Audi,A3 2.0T Premium,Gasoline,15499.0,9,0.8,200,12599.2,2899.7999999999993,1.0
Ford,Explorer Limited,Gasoline,30825.0,10,0.8,200,24860.0,5965.0,1.0
Ford,Mustang GT Premium,Gasoline,41000.0,10,0.8,200,33000.0,8000.0,0.0
Honda,S2000 Base,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,0.0
BMW,M235 i,Gasoline,25999.0,9,0.8,200,20999.2,4999.799999999999,0.0
Lamborghini,Aventador S Base,Gasoline,491836.0,9,0.8,200,393668.80000000005,98167.19999999995,0.0
Dodge,Durango SLT,Gasoline,3200.0,8,0.8,200,2760.0,440.0,0.0
Nissan,Armada LE,Gasoline,6900.0,9,0.8,200,5720.0,1180.0,1.0
Chevrolet,Silverado 1500 RST,Gasoline,69999.0,8,0.8,200,56199.200000000004,13799.799999999996,1.0
Chevrolet,Impala Base,Gasoline,5900.0,9,0.8,200,4920.0,980.0,0.0
Toyota,Tacoma PreRunner,Gasoline,18995.0,10,0.8,200,15396.0,3599.0,1.0
Pontiac,Firebird Trans Am,Gasoline,7200.0,10,0.8,200,5960.0,1240.0,0.0
Ford,Escape SE,Gasoline,13700.0,9,0.8,200,11160.0,2540.0,1.0
Jeep,Wrangler Unlimited Sport,Gasoline,21500.0,8,0.8,200,17400.0,4100.0,0.0
Land,Rover Range Rover Sport HST MHEV,Hybrid,54500.0,8,0.65,120,35545.0,18955.0,0.0
Chevrolet,Silverado 1500 Base,Gasoline,6800.0,10,0.8,200,5640.0,1160.0,1.0
RAM,2500 SLT,Diesel,35000.0,10,0.95,500,33750.0,1250.0,0.0
Toyota,Highlander XLE,Gasoline,27950.0,9,0.8,200,22560.0,5390.0,1.0
Ford,F-150 XLT,Gasoline,34500.0,10,0.8,200,27800.0,6700.0,0.0
GMC,Acadia SLE-2,Gasoline,17000.0,9,0.8,200,13800.0,3200.0,0.0
Dodge,Charger R/T,Gasoline,17900.0,8,0.8,200,14520.0,3380.0,0.0
Land,Rover Range Rover Sport Supercharged HSE,Gasoline,37500.0,10,0.8,200,30200.0,7300.0,1.0
Ford,Mustang GT,Gasoline,21750.0,10,0.8,200,17600.0,4150.0,0.0
Jaguar,XK8 Base,Gasoline,6000.0,9,0.8,200,5000.0,1000.0,1.0
Chevrolet,Corvette Stingray w/3LT,Gasoline,85950.0,10,0.8,200,68960.0,16990.0,1.0
Buick,Regal Turbo - Premium 1,Gasoline,6000.0,8,0.8,200,5000.0,1000.0,1.0
Audi,A4 2.0T Premium,E85 Flex Fuel,9999.0,8,0.7,150,7149.299999999999,2849.7000000000007,1.0
Jeep,Gladiator Overland,Gasoline,50000.0,10,0.8,200,40200.0,9800.0,0.0
Land,Rover Range Rover Westminster SWB,Hybrid,115999.0,10,0.65,120,75519.35,40479.649999999994,0.0
GMC,Yukon XL Denali,Gasoline,32000.0,9,0.8,200,25800.0,6200.0,0.0
Ford,Ranger Lariat,Gasoline,35690.0,9,0.8,200,28752.0,6938.0,1.0
Volkswagen,Passat 2.0T SE,Gasoline,20900.0,8,0.8,200,16920.0,3980.0,0.0
Porsche,911 Carrera,Gasoline,124900.0,8,0.8,200,100120.0,24780.0,1.0
Chevrolet,Corvette Stingray w/1LT,Gasoline,75000.0,10,0.8,200,60200.0,14800.0,0.0
Land,Rover Range Rover HSE,Gasoline,9500.0,9,0.8,200,7800.0,1700.0,0.0
Lexus,RX 450h F Sport Handling,Hybrid,59000.0,8,0.65,120,38470.0,20530.0,0.0
Ford,Expedition Platinum,Gasoline,48149.0,8,0.8,200,38719.200000000004,9429.799999999996,1.0
Toyota,Tacoma PreRunner,Gasoline,17000.0,8,0.8,200,13800.0,3200.0,0.0
Ford,Explorer Sport Trac XLT,Gasoline,3850.0,9,0.8,200,3280.0,570.0,0.0
Mercedes-Benz,C-Class C 300 Luxury,Gasoline,17000.0,9,0.8,200,13800.0,3200.0,0.0
Cadillac,SRX Standard,Gasoline,24995.0,9,0.8,200,20196.0,4799.0,0.0
Chrysler,Town & Country Touring-L,E85 Flex Fuel,5949.0,10,0.7,150,4314.3,1634.6999999999998,0.0
Porsche,911 Carrera,Gasoline,149000.0,9,0.8,200,119400.0,29600.0,0.0
Ford,F-350 Lariat,Diesel,63500.0,10,0.95,500,60825.0,2675.0,0.0
Ford,F-150 XL,Gasoline,21500.0,9,0.8,200,17400.0,4100.0,1.0
Mazda,CX-30 Base,Gasoline,24899.0,8,0.8,200,20119.2,4779.799999999999,0.0
Mercedes-Benz,AMG G AMG G 63 4MATIC,Gasoline,90000.0,9,0.8,200,72200.0,17800.0,1.0
BMW,M4 Base,Gasoline,52999.0,8,0.8,200,42599.200000000004,10399.799999999996,0.0
Jeep,Wrangler Sport,Gasoline,29500.0,9,0.8,200,23800.0,5700.0,1.0
Jeep,Wrangler Sport,Gasoline,31871.0,8,0.8,200,25696.800000000003,6174.199999999997,0.0
Chevrolet,Silverado 1500 LS,Gasoline,8900.0,10,0.8,200,7320.0,1580.0,0.0
MINI,Hardtop Cooper,Gasoline,13500.0,9,0.8,200,11000.0,2500.0,1.0
Honda,Element EX,Gasoline,11000.0,10,0.8,200,9000.0,2000.0,0.0
Porsche,911 Carrera 4S,Gasoline,116911.0,10,0.8,200,93728.8,23182.199999999997,1.0
Subaru,Impreza Outback Sport Wagon,Gasoline,7495.0,9,0.8,200,6196.0,1299.0,0.0
Cadillac,XT5 Premium Luxury,Gasoline,28500.0,8,0.8,200,23000.0,5500.0,1.0
Kia,Seltos S,Gasoline,25500.0,10,0.8,200,20600.0,4900.0,1.0
GMC,Yukon SLE,Gasoline,27633.0,8,0.8,200,22306.4,5326.5999999999985,0.0
Mercedes-Benz,GLE 350 Base 4MATIC,Gasoline,56000.0,8,0.8,200,45000.0,11000.0,0.0
Ford,Explorer XLT,Gasoline,32107.0,8,0.8,200,25885.600000000002,6221.399999999998,1.0
Subaru,Impreza 2.0i Premium,Gasoline,7750.0,10,0.8,200,6400.0,1350.0,1.0
INFINITI,QX80 Base,Gasoline,28500.0,10,0.8,200,23000.0,5500.0,0.0
Kia,Telluride S,Gasoline,42500.0,10,0.8,200,34200.0,8300.0,0.0
Pontiac,Solstice Base,Gasoline,12900.0,8,0.8,200,10520.0,2380.0,1.0
Mazda,Mazda6 Carbon Edition,Gasoline,29995.0,8,0.8,200,24196.0,5799.0,1.0
Ford,Transit-350 Base,Gasoline,29500.0,9,0.8,200,23800.0,5700.0,0.0
Hyundai,Genesis Coupe 3.8 Grand Touring,Gasoline,16500.0,8,0.8,200,13400.0,3100.0,0.0
